"","if.bias","pi.bias","if2.bias","pi2.bias","delta"
"1",0.135129189598134,-0.00587071994255411,0.0752417251147478,0.0105013860527949,2
"2",-0.0650068168215945,-0.0306076862926477,-0.0740823024575054,0.000442000327941882,2
"3",0.201950506463205,-0.0342828294228698,0.157229783792667,0.0121786174845673,2
"4",0.0939030424107236,-0.00679021432358023,0.0442175063401366,0.0270682396320267,2
"5",-0.0234035858790019,-0.0537279225030367,-0.026721649067165,-0.00213257632721189,2
"6",0.200677619776364,-0.00838399756812613,0.104956752338362,0.00722603730702869,2
"7",-0.152536812848797,-0.0113466489102941,-0.0250606291850635,0.0251464447771545,2
"8",0.15675617077079,-0.0412897466270882,0.072340015757764,-0.0159150126728405,2
"9",-0.134717272951062,-0.0761794253872943,-0.173903276891864,0.0124520380837308,2
"10",-0.0623787308225496,-0.0948939603085864,-0.0389160903455088,-0.0187558463719118,2
"11",0.0108070502940101,-0.0326863727574438,-0.0261413877207708,0.012293931542729,2
"12",0.00417197333116714,-0.0196324643580131,-0.051590149560412,-0.0112807171447595,2
"13",0.159486037127209,-0.0533521301295221,0.0682761509982604,-0.0406713061604718,2
"14",0.163336604913877,-0.070668150150159,0.0507594237155293,-0.0377619142742564,2
"15",0.124730070388414,-0.0183726547862162,-0.0177427493060808,0.0124928294259357,2
"16",-0.0753116380639867,-0.0545997969398281,0.0661878870477589,0.0170423164506819,2
"17",-0.0501822274721168,-0.0820261418221959,-0.0265598106057055,-0.000748090737402958,2
"18",0.100456608749428,-0.0549607367365728,0.0288886847511758,-0.019162350594929,2
"19",0.0792365550690586,-0.0456450968301698,0.0728411687343258,0.0139367844892161,2
"20",0.057919224673451,-0.0546941220578563,0.0308329359660934,-0.0034997566995004,2
"21",0.0878589707471183,-0.0551054478721889,-0.0166083201985571,-0.00232560016401038,2
"22",-0.174275293529287,-0.034299462582769,-0.128925880907545,0.000448173539315828,2
"23",0.037830670025033,-0.00976932181998136,-0.0122379215828432,0.00216343330522861,2
"24",0.043173045212624,-0.13015830281591,0.01663432793995,-0.030303725203293,2
"25",-0.219776883649217,-0.0787970970787769,-0.0830096248899862,0.00712625376273642,2
"26",-0.327238979576309,-0.069605752629499,-0.175946474406133,-0.0206245547073516,2
"27",-0.115834683164091,-0.0220356619782937,-0.0494722696121362,-0.00741753547880104,2
"28",0.0422855807711754,-0.0659777679960457,0.0336236693807099,-0.011817394932167,2
"29",0.0799170534886213,-0.105535330880475,0.030222579004936,-0.0296985167803394,2
"30",0.176717986501572,-0.0975399641231425,0.0801722688271856,-0.0427047075152823,2
"31",-0.150871106928732,-0.0523434676542802,-0.0530799847703772,0.00736803228001979,2
"32",-0.0812147154488631,-0.0137805139766028,-0.0500216340334416,0.0332240687311672,2
"33",-0.00266453333128464,-0.0659031901201068,-0.00300836458272365,-0.00903800286568091,2
"34",-0.012597758989581,0.0174582691763467,-0.0203746379977115,-0.00781227807416778,2
"35",-0.0301566104071209,-0.00823747512791689,-0.0314870440671614,0.00278773097383441,2
"36",0.0854003149808726,-0.0527183150150275,0.0362876773324523,-0.00330679785283531,2
"37",-0.0911864005788536,-0.0690615064115633,-0.10802628737561,-0.00723596424044898,2
"38",-0.159565082506636,-0.0693444413157133,-0.0238079576487076,0.0144847985302826,2
"39",-0.14812219028441,-0.0846574875544364,-0.0571596365457095,-0.0133250750971035,2
"40",0.246942996733346,-0.019484107791782,0.0998777398132936,0.0178171838196908,2
"41",0.0102697642240273,-0.108205178063987,0.0089126275008689,-0.00877298447311923,2
"42",-0.0678089640369985,-0.0880542661166333,0.0171204658214691,0.00509212905230362,2
"43",-0.144886640631026,-0.0555275317568735,-0.0729709508585972,-0.00709313738797727,2
"44",-0.0722707460330098,-0.0464182420142782,0.00340814328129375,-0.0185878262158539,2
"45",-0.021163484599628,-0.0850027181323093,0.00837693212712839,-0.0118004745032381,2
"46",-0.167718178803635,-0.061937434619828,-0.155267057000074,-0.0127997124404883,2
"47",-0.0261039606468877,-0.0292198955129229,-0.0609413529649189,-0.0150982252850708,2
"48",-0.0662414785408587,-0.083918062444692,0.0605888043945444,0.0173616002778279,2
"49",0.109565266116312,-0.0649020066482552,0.00544363477913952,-0.00505055461857442,2
"50",0.0676078115504534,-0.0158055280684806,0.0684869880366044,0.030001422345639,2
"51",-0.0195438322109732,-0.0624684045013551,-0.00697875797816361,0.00649541053221505,2
"52",-0.0936633264193462,-0.0256963530504179,-0.0390842056919458,0.0112156599909844,2
"53",0.0462086636140266,-0.0217981524553937,0.0770007485867893,0.0325242773751999,2
"54",0.0322942064455136,-0.0138398410543073,0.0230145803559568,0.0100549479364444,2
"55",0.288705458245467,-0.013555739070029,0.180426892337935,0.0196512749121976,2
"56",0.151672129463885,-0.016135320574541,0.142152200620737,0.0153397992596603,2
"57",0.00182444476887528,-0.0301693287452168,0.0336874271956995,-0.0272346732612412,2
"58",0.20399949801097,-0.0583609294429334,0.203462537223604,0.0375071810353657,2
"59",0.192205462187175,-0.0175356308382627,0.0468920823333018,-0.0130146658317882,2
"60",0.0140434745480967,-0.118181772302603,0.098963871035861,-0.00494742680821252,2
"61",0.105528110023382,-0.0255351619906593,0.021124713945636,-0.0163015724978932,2
"62",0.163415772445005,-0.00562012821297042,0.101741867173309,0.0351309600062314,2
"63",0.186590820044574,-0.0466988935135021,0.202497034514105,0.0276103105760388,2
"64",0.210320072892758,-0.01192293150774,0.0535248861843093,-0.00949853026559189,2
"65",-0.0793313291907607,-0.0814113118995551,-0.00245284962586127,-0.0113768110736701,2
"66",-0.0524646004164386,-0.061598564107617,-0.0449660374963951,-0.0391959263934531,2
"67",-0.0199108119813053,-0.0426474557852446,0.0374214372429531,0.0170609829113494,2
"68",0.0678160277887843,-0.0804994627325571,0.0373914406537998,-0.0118793690336201,2
"69",0.188427927674654,-0.0645129311770489,0.0878282535772521,0.0113615256268,2
"70",0.0438246904243856,-0.0874192215770652,0.087851231457311,0.00834527354236067,2
"71",-0.0770132637506873,-0.0607730623846523,-0.102810112466132,-0.000908728023781336,2
"72",0.124914170507578,-0.0311356335057263,-0.0462267983082211,0.0038708069511487,2
"73",0.134634443376583,-0.0921338887577987,0.0851229795198966,-0.0234834251680273,2
"74",-0.185130019742624,-0.0381263632129522,-0.160497640848263,0.0183718209871059,2
"75",0.206341593253135,-0.01031251993136,0.108890842921835,0.0252394516299897,2
"76",0.00123676571299486,-0.0452281516297466,0.0301467648872253,0.00824796236689752,2
"77",-0.0984514616731646,-0.0707088024948258,-0.0440474879074369,-0.0176454786184727,2
"78",0.20178554379582,-0.0701137582311626,0.0773509235044243,-0.0223162083927675,2
"79",0.252306350123175,-0.0731006917807187,0.162696352689259,-0.0424127957869308,2
"80",-0.000970459231979748,-0.0990018271906205,-0.0366076567266625,-0.00824309076460976,2
"81",-0.0433658126072908,-0.0352430576939825,-0.0987815249155507,-0.0258556396361594,2
"82",-0.0679186032369934,0.0217146602289821,-0.0601913343564772,0.0258386698802879,2
"83",-0.0029782232909249,-0.0364304940519352,0.0644682386637598,0.0202875716699068,2
"84",0.107090237665219,-0.066118539202317,0.073509453618286,0.0139318791435796,2
"85",0.357492021811703,-0.0360504326614979,0.20750711976297,0.0227341855915746,2
"86",0.156753062672688,-0.0522795221782976,0.100787768298006,-0.0249911282201571,2
"87",0.204889274502519,-0.0381072274930636,0.156474488046865,0.00630428613319553,2
"88",-0.218032995931012,-0.0736287841660704,-0.176100929514224,-0.0416581627374404,2
"89",-0.374406093742958,-0.0965399995259118,-0.117733177127428,0.00609552481535131,2
"90",0.0624404298304151,-0.0677172369842231,0.0304659845473417,0.0102241875298169,2
"91",0.174682728081486,-0.0705980557918308,0.0760249075392946,0.00390258227780998,2
"92",0.0206392108818935,-0.0195916245533219,0.0228691495213043,0.0105668739818253,2
"93",0.330252281246662,-0.000695365935586723,0.226928581542471,0.0153985857700697,2
"94",0.0110121006200575,0.0103953692046666,0.0930690830532576,0.0387289970823553,2
"95",-0.0262246152500088,-0.0188864987601408,-0.00983215011073062,0.0180704834598973,2
"96",-0.00541894165118217,-0.0737541887564115,0.00366787662649348,-0.0207870832566066,2
"97",-0.0649524852138317,-0.0343491328401268,-0.0480035086249999,-0.00762370822920396,2
"98",0.206344480846932,-0.0513826513793258,0.130868608922685,0.0228846611828145,2
"99",-0.264884389973732,-0.0604859469297053,-0.17299543130977,0.0163723287724965,2
"100",0.118185027552764,-0.108129927709861,0.0560690750038674,-0.0241969241116249,2
