"","if.bias","pi.bias","if2.bias","pi2.bias","delta"
"1",0.244003242878048,-0.103351520523478,0.095276647438777,-0.0238021145015984,3.5
"2",0.220442815891779,-0.0933698997064933,0.135439816362877,-0.00168346347075156,3.5
"3",-0.288280502282598,-0.0898626926389735,0.00185652765970199,-0.00717643192756297,3.5
"4",0.177878094038593,-0.0915271570005385,0.140936337261926,0.00125851214359891,3.5
"5",0.0267380221754087,-0.105029788737374,0.0434064137834891,-0.0118669106720967,3.5
"6",-0.111095322958989,-0.0908269004849663,-0.067891725216295,-0.00855713397156587,3.5
"7",-0.138427192276711,-0.0902378477983043,-0.0988403187135333,0.00426494591106242,3.5
"8",-0.255181246838638,-0.0378082201024161,-0.101225743088263,0.00810612511353074,3.5
"9",-0.0836797620335332,-0.0552884199735398,-0.0420677053068566,-0.000793598483562453,3.5
"10",-0.108456039641794,-0.060994540758929,-0.0170424449334785,-0.000620071395169543,3.5
"11",-0.0866513940693379,-0.0880624189267758,0.0980483736400413,0.00553606084830211,3.5
"12",0.15827535159634,-0.0801876640192837,-0.0462988896886508,0.00483300122604056,3.5
"13",0.176235210702985,-0.128249790481941,0.0874739180054302,-0.0377899346771253,3.5
"14",-0.0633182545610361,-0.0697388938830593,-0.0554332570039289,-0.00408648342771285,3.5
"15",0.291630084534718,-0.0514018505385722,0.103253682795524,-0.00623288384164945,3.5
"16",-0.161939553534102,-0.0530428648471466,0.0497095500110616,0.0155335541103944,3.5
"17",0.054933171399003,-0.0742125486766193,0.0017609582416913,0.0142342584259701,3.5
"18",-0.0209623924852765,-0.0803590841946767,0.0894218500996742,0.0194023666313515,3.5
"19",-0.00922868290688139,-0.0679722452466882,0.0274265282800381,0.0250230597799546,3.5
"20",-0.0216032340825955,-0.0375081076203314,-0.0376404400092475,0.0157482376945455,3.5
"21",0.257116830772706,-0.0902732348608392,0.216926676259407,0.00566352532190954,3.5
"22",0.324283748287736,-0.0900149024027574,0.218991775665255,-0.017144973489243,3.5
"23",-0.238237125311786,-0.053444868902683,-0.301880079486444,-0.014992050649798,3.5
"24",-0.00552927583771556,-0.0790259239149055,0.0566220562248289,0.00262837359390106,3.5
"25",-0.302663778176314,-0.0653817536898239,-0.136805728295589,0.0124945592084789,3.5
"26",0.0120154198761097,-0.107100573112152,-0.14750777267221,0.00167651370453776,3.5
"27",0.19851745516598,-0.0874433171750663,0.0547865438942329,0.00416147069591316,3.5
"28",0.0603003932909387,-0.0907093198931225,0.0320749774264573,0.00196312838354817,3.5
"29",0.380298642684346,-0.0548379145154712,0.11238961269647,-0.0132308295032724,3.5
"30",0.455699650770265,-0.0957446831419446,0.231358314761221,-0.0243530139777627,3.5
"31",0.00211309804303372,-0.0723853241815415,-0.0392938168859498,-0.0236000765189775,3.5
"32",0.299881020629033,-0.0967963884757488,0.134921163949821,-0.0222610222211443,3.5
"33",-0.0773773796783522,-0.0798206745018178,0.0117471972665074,-0.00812798392829754,3.5
"34",-0.39592597864726,-0.0846632597784022,-0.185197528444655,-0.00357133739620391,3.5
"35",0.0718928578789909,-0.064784428050279,0.0795682365187888,0.0188881211913926,3.5
