"","if.bias","pi.bias","if2.bias","pi2.bias","delta"
"53",0.166276337139394,-0.10783038625503,0.0175118438078904,-0.00592317620362099,2.5
"54",0.123516625164489,-0.087603210608323,0.0619570470540924,-0.00262200879871527,2.5
"55",-0.0480377731830999,-0.116268439273758,0.0166358791943329,-0.0291552197405965,2.5
"56",-0.17144113433136,-0.0985951345679206,0.0104235620603392,-0.0189737901983184,2.5
"57",0.194385524405754,-0.0342105029575193,0.094502748039656,-2.18459385763915e-05,2.5
"58",-0.21341565082256,-0.0284275501089383,-0.062341188115658,-0.0111158452030659,2.5
"59",-0.0540299718397662,-0.0881179921884186,0.0248765133198341,-0.0151300916703289,2.5
"60",-0.0138775051263472,-0.0949929042426778,-0.0679846303211195,-0.0384822705455855,2.5
"61",-0.0332875109775496,-0.0842216664599146,-0.140629127469271,-0.0371118263254643,2.5
"62",-0.134129763129255,-0.0688102419101959,-0.00495688983098443,0.0201414475599684,2.5
"63",0.00406193225514218,-0.0855939525795319,-0.0772312707821547,0.00614820777377593,2.5
"64",-0.195357817624943,-0.137162469887419,-0.111842353956971,-0.0389635330587062,2.5
"65",-0.360360905732481,-0.107180952302256,-0.157396493803691,-0.0192428318505839,2.5
"66",0.158671872528729,-0.0149350739662414,0.0419347508392264,0.023167803681761,2.5
"67",-0.345799076597885,-0.0481542312578694,-0.193990827455658,0.0309690486701965,2.5
"68",-0.0615158248178786,-0.0353438310403457,-0.0502049397369834,-0.00133488668086781,2.5
"69",-0.0990133256550807,-0.081389940982532,-0.100741760058595,-0.0261520386104226,2.5
"70",-0.153485463972402,-0.0358347436456081,-0.100762272398791,0.00563060445065407,2.5
"71",-0.0270917745865911,-0.0637539611391343,-0.0043607638091335,-0.0177336061890688,2.5
"72",-0.00972971347661411,-0.0392194531277812,0.0138666017533974,0.0235284105200809,2.5
"73",0.040016874962299,-0.115495915837779,-0.0259877936476904,-0.0238759992094516,2.5
"74",-0.12161127547916,-0.0950888170065732,-0.0531790474395322,-0.000942166471358599,2.5
"75",0.157088354544537,-0.0557043164380744,-0.0388944041683743,-0.0298710125820518,2.5
"76",0.0411261561192632,-0.0644247369275954,-0.012865193050307,-0.0121066158597616,2.5
"77",0.121505167389487,-0.0554048361790318,0.156688729327441,-0.0240957056055641,2.5
"78",-0.254613109402028,-0.0759505789050675,-0.209228273942393,-0.044826289201454,2.5
"79",0.331932069017057,0.0289906735153767,0.160425401925848,-0.0202398848570043,2.5
"80",0.180978843156054,-0.0225963482381934,0.000969368090303228,-0.00109553915411289,2.5
"81",0.0153295722021929,-0.0340642232185118,-0.0307459322592022,-0.00204071221362903,2.5
"82",0.0367004385188912,-0.0861462270322136,-0.0169260507798018,-0.007561009579859,2.5
"83",0.0475241342462484,-0.0544543771245651,0.0525003495805775,0.000691915479507289,2.5
"84",0.145840044409264,-0.0954290645028091,0.0799989705973412,0.016514157938169,2.5
"85",0.0968194456096203,-0.0558253932154908,0.076190676965168,-0.014669244481207,2.5
"86",0.184820233685522,-0.02551485556119,0.105015317466249,0.00456330413006154,2.5
"87",0.0670553116025293,0.0241106021243407,-0.0744227377942682,0.008238469099451,2.5
"88",-0.0871377699250011,-0.129637314033295,-0.0244885278082261,-0.0361260157809155,2.5
"89",0.00155293261919875,-0.0751380542615876,-0.0295692179406855,-0.00137317253612554,2.5
"90",0.0717584899967683,-0.0311553640744916,0.00249380129458932,0.00241948490999985,2.5
"91",0.05851330144455,-0.0757210731617578,0.027754248121621,-0.0154136102161633,2.5
"92",0.22920150068917,-0.0751629178942845,0.136790872545634,0.013175975200762,2.5
"93",0.179090765388751,-0.00876956925579475,0.081441905346183,0.0111556218538651,2.5
"94",-0.0545701726063106,-0.0419197601915404,-0.0349076275191336,0.0023343507764422,2.5
"95",-0.169913923562941,-0.0489173079407469,-0.0635099392654788,0.00208673681352511,2.5
"96",0.143070915002281,-0.0213669053694372,0.0872396639903655,-0.0128273796724158,2.5
"97",-0.00063382630807951,-0.0248865228000635,-0.0541065742417274,0.0216410734397536,2.5
"98",0.0210219665011003,-0.0446402139773802,0.0649220726968656,0.0105269481898503,2.5
"99",0.0949071295055087,-0.0804504726170947,0.114080028686522,0.00945389358959649,2.5
"100",-0.17651519711711,-0.0651416758650377,-0.105681882396711,-0.0327346621805479,2.5
