"","if.bias","pi.bias","if2.bias","pi2.bias","delta"
"1",-0.0627487293699432,0.00874647582833912,-0.147234208289417,-0.0661120504360781,0.5
"2",-0.11672767311574,-0.0516775103161088,-0.11943763092139,-0.0254931693951739,0.5
"3",-0.110062245604263,-0.114935519665087,-0.0469802342442251,-0.0656786553320062,0.5
"4",0.0314919924708556,-0.00944600450401656,-0.0128381697846661,-0.0386269793921963,0.5
"5",0.0820939656273289,0.0260066830234818,0.0587618988696418,0.0118391042089576,0.5
"6",0.0365129825433915,-0.0595080303032705,0.0330736293192202,-0.0384433185324584,0.5
"7",0.0837150058250098,0.0132902499067591,0.0884750596937389,0.0310417133383098,0.5
"8",-0.0679771830925354,0.0515686475105782,-0.0424413135330113,0.0722456182963224,0.5
"9",0.0404688197157458,-0.0871111551024163,0.0515077735288586,-0.0586462055585602,0.5
"10",-0.107993128445178,-0.0580680295480653,-0.105056173711245,-0.0353941105630976,0.5
"11",-0.0400980518185514,-0.090833563574222,-0.00173846191134437,-0.0208956408201354,0.5
"12",0.0762559331230735,-0.0112284819721587,0.0105808479508511,-0.0325960597681715,0.5
"13",0.0911741570162883,0.150983145045142,-0.0381061401553939,0.024822880551451,0.5
"14",0.213812314115164,0.19024044694476,0.107597512873165,0.103537538423256,0.5
"15",0.24919713809552,0.0313532913708137,0.318916456228562,0.102343850802792,0.5
"16",0.0146658938513978,0.0383428462118473,0.0130882228343958,0.038220075139938,0.5
"17",0.0321600816486907,-0.032446677887384,0.108557799671805,0.06020857691285,0.5
"18",-0.230899241134888,-0.128025995853791,-0.116144689876028,-0.0289719246952363,0.5
"19",-0.172668664452222,0.0148018822434705,-0.169946436367648,0.0207764581241852,0.5
"20",0.0761253689821423,0.0598351275308377,0.0243424099685743,0.0189870639606181,0.5
"21",0.0366761666616933,-0.0418139348261194,0.0695282596036189,-0.0144613707554284,0.5
"22",-0.0559314166227928,-0.0631894156272768,-0.056778592016363,-0.0595883903799827,0.5
"23",0.113103980433688,0.101191122522497,0.0729298874469012,0.0654404673115388,0.5
"24",-0.0974195442859032,-0.00729626101917213,-0.0219882021373835,0.0606567178956995,0.5
"25",-0.0348746837480064,0.0893714818144057,-0.0820699055017287,0.0553185823761959,0.5
"26",0.0351210676965052,-0.0370454900712392,0.047629828463389,-0.0109582399540227,0.5
"27",-0.0247618082199374,-0.0532270584054913,-0.0344973402602741,-0.040210740384862,0.5
"28",0.0653258739450135,-0.0867363621095125,0.0918094517431061,-0.0540182150007198,0.5
"29",-0.0410949459581576,0.054817159972501,-0.0412346977333285,0.0588349458314488,0.5
"30",0.0626900543755616,-0.0383772628996405,0.0644871117096678,-0.00923649039332461,0.5
"31",-0.0999180479546041,0.0455813748759638,-0.113513793510613,0.0286778776193424,0.5
"32",-0.21748535359768,-0.127483969854986,-0.177332579092278,-0.06382593883052,0.5
"33",0.15917392048976,0.0817826013447846,0.1183449189829,0.0738712398775949,0.5
"34",0.177784887759554,0.0860570604801969,0.15819640466352,0.0575349142311735,0.5
"35",-0.184729708699251,-0.0137011669903349,-0.215891307855139,-0.0368315432853911,0.5
"36",-0.068789105850706,0.0199338256398407,-0.0733281036996473,0.0220232281256515,0.5
"37",-0.0690509699622724,-0.00170236077781352,-0.090870568061662,0.000883438210932661,0.5
"38",0.0883570191206523,0.0940457827472896,-0.00373337217448295,0.0105259392308411,0.5
"39",0.0719338646963425,0.0395109601192989,0.0870420428031469,0.0544071441757522,0.5
"40",-0.166617093255915,-0.0902475416709323,-0.0585650430782129,0.00910466368513249,0.5
"41",0.115397215261471,-0.0173314670486198,0.103169727573322,-0.0462322765200347,0.5
"42",-0.087372251269305,0.0141699614440575,-0.114603290960563,-0.00228505312935126,0.5
"43",-0.0826835642618146,-0.152938866384213,0.023342737136262,-0.0397294619369942,0.5
"44",-0.150554725024752,0.00809471523905617,-0.0869673980049989,0.0642961336713058,0.5
"45",0.155686348933638,0.120948522606136,0.0907312585549522,0.0808352324170354,0.5
"46",-0.0218808505251924,-0.11138672626565,0.0297123211944271,-0.0253884313798386,0.5
"47",-0.00267622087012695,0.0155717514748048,-0.0343637493640637,0.0115890226536617,0.5
"48",-0.015282070393535,-0.0544448512823845,0.0362043327783782,0.00476791100416962,0.5
"49",0.205367404238851,0.147109416156719,0.143921289671755,0.0972891541430299,0.5
"50",0.0302512460375416,-0.0810385474649496,0.0355940979054816,-0.0450319847908484,0.5
"51",0.184287182561272,0.124615697075424,0.0723520829004005,0.025483896337536,0.5
"52",0.0704201500952342,-0.0336201999750471,0.0473886974821541,-0.0234938388026646,0.5
"53",-0.0659822653723331,0.0548476596231279,-0.137022849554779,-0.00571481445659148,0.5
"54",-0.0399525481598071,-0.0847896466496654,-0.0747809421047164,-0.070933132515192,0.5
"55",0.00365282370007031,-0.0353467553390573,0.0114103892606178,-0.0128688853551317,0.5
"56",-0.11584816518223,-0.0533554519417598,-0.0776486435576206,-0.00351877297982264,0.5
"57",0.0856644830428774,0.0366270128546956,0.0701444841487901,0.0285272432954444,0.5
"58",0.0354789013899353,-0.0128084673581215,0.0723974470303118,0.0352756410695231,0.5
"59",-0.239812187430596,-0.103760409863717,-0.173478539371935,-0.0386584486839861,0.5
"60",-0.086852341921851,-0.113731152757924,-0.00857371172386038,-0.0174455070704965,0.5
"61",-0.00614508750774016,0.00203875341984198,-0.037720547232271,-0.00845680229319046,0.5
"62",-0.00198117629185846,0.0619730639709083,-0.0318914757640055,0.0292905377335344,0.5
"63",-0.0298064705490191,-0.0241400484181164,-0.008642280491465,0.00727165170552972,0.5
"64",-0.067844105583374,-0.1040885860168,-0.0308061826734471,-0.038905445789469,0.5
"65",-0.140836011737628,-0.0909767941276948,-0.0746401494961693,-0.0412989637273852,0.5
"66",-0.0431699986147808,0.00593184068153743,-0.068868789551451,-0.022759493850757,0.5
"67",0.0258746896275885,-0.0249425576259901,0.0886184186819229,0.0446191885119558,0.5
"68",0.0366915607573445,-0.0694461994488179,0.0472218502723721,-0.0334798570079652,0.5
"69",-0.0946834405174183,-0.00249284367537231,-0.0496197690614302,0.0355940935900885,0.5
"70",0.278383081766817,0.0502448485066753,0.211320000620484,0.0145495561300446,0.5
"71",0.0180174762021125,-0.059466066465313,-0.0544744605278875,-0.113523390963587,0.5
"72",-0.0790222607324712,-0.0606151448780355,-0.0526783246416241,-0.0448526588693768,0.5
"73",0.0407124208809578,-0.00334378301474023,0.0109821186820812,-0.0241001240316103,0.5
"74",0.162268761127183,0.0855675364921559,0.0551367434797557,-0.0110224832060993,0.5
"75",-0.0606744202524351,-0.0440517536039985,-0.0206925762110512,0.0224975243695827,0.5
"76",-0.0451407427005034,0.0182070726473603,-0.122829576855565,-0.0610086174791954,0.5
"77",-0.0475127600639871,-0.120634074022838,-0.0160506196184236,-0.065922985943483,0.5
"78",0.00726312242528804,-0.00110814663373296,-0.0820790225299802,-0.0484340785498227,0.5
"79",-0.00515046251890557,-0.0355657530508852,0.0166125976590169,0.00271156986951844,0.5
"80",-0.123004741697396,0.0742442784915357,-0.158921704487089,0.026937297431972,0.5
"81",-0.0528884750051127,-0.0256430985926727,-0.00834571480773095,0.0141505039939026,0.5
"82",-0.147425126065093,-0.0705606246151103,-0.163172877032816,-0.0823637351392985,0.5
"83",-0.0366482513623613,0.00209891512477586,-0.0410212961925138,0.0147047814071561,0.5
"84",-0.0344549521566678,-0.0281105254722959,-0.0245764622333348,-0.00208460959262588,0.5
"85",-0.122085762211311,-0.0348255162569811,-0.0123886591099165,0.0482178649837299,0.5
"86",0.00194462209606544,-0.0571112675966088,0.00377608242516967,-0.0389459163510994,0.5
"87",-0.00366247417911322,-0.0789566660448471,0.0017070169013043,-0.0577809123042655,0.5
"88",-0.0548078060918964,0.0178117666286578,-0.108764161783509,-0.0364156457356811,0.5
"89",0.0227504942726603,0.0247881389635986,0.0260894191300634,0.04678698691763,0.5
"90",-0.0255026244161782,-0.124957433326293,0.0190484223393711,-0.051723598227135,0.5
"91",-0.136373293267819,-0.0675353770682605,-0.0566205859413618,0.0262439192867538,0.5
"92",0.0682912331587803,0.0218031249802852,0.0649628613424379,0.0498805232599063,0.5
"93",-0.00306304964218,0.000450733589616323,0.0171380588360238,0.0102166442716995,0.5
"94",0.00468956549863588,0.00582172672468174,0.0127452972140856,0.0311902690909195,0.5
"95",-0.0367421490082553,-0.0696804286465402,-0.0177776845669194,-0.0386244893241462,0.5
"96",-0.301245110015129,-0.149305973073487,-0.212520472287414,-0.0708092890284613,0.5
"97",-0.0762244140930524,-0.0748323397347394,-0.051696919363754,-0.0545827932654093,0.5
"98",-0.0580875262279357,-0.0102323633527776,-0.0478978392875237,0.0100296710730724,0.5
"99",-0.0485891293247921,-0.0622311765493039,-0.00585725242092415,-0.0354890451842913,0.5
"100",-0.183007572276787,-0.0803940917938147,-0.106248175614037,-0.0165534370756292,0.5
