"","if.bias","pi.bias","if2.bias","pi2.bias","delta"
"70",-0.0419277757229973,-0.0181961573377254,0.0162803894778974,0.0377225988471954,1.5
"71",0.0913966736235534,-0.00662476794767364,0.102658867156469,0.0347857281200492,1.5
"72",0.0774865602762417,-0.02800791497743,0.0870025679995793,-0.00162248290349841,1.5
"73",-0.00948728592838366,-0.075283631602396,0.0161930844507922,-0.00542712670235821,1.5
"74",0.114130980737749,-0.0299997239320877,0.0609909675665163,0.00341924611915531,1.5
"75",-0.0451530483466399,-0.0910301502368112,0.0121394616678572,0.00473242170958008,1.5
"76",-0.0742355863202732,-0.0363526729911913,-0.029895798596288,0.0278685877275523,1.5
"77",0.0616310087493617,-0.0540675550785778,0.0132135764149048,-0.0219216638598018,1.5
"78",0.0812403974461058,-0.00349993089938444,0.10282120433417,0.046614222355342,1.5
"79",-0.026991808200071,-0.00793762300812495,-0.058259418241987,0.00978839478058704,1.5
"80",-0.181508477454556,-0.129578216418605,-0.0975628184890025,-0.0279601626032613,1.5
"81",-0.0675101365403288,-0.03494908913237,-0.129769125144882,-0.0265248185241756,1.5
"82",0.0790451793201318,-0.0606431748442721,0.0633521481598344,0.0325130103368425,1.5
"83",0.161411904596841,0.0319101787893267,0.0672901139197605,0.0414696425101078,1.5
"84",-0.120798580933904,-0.0836449755087776,-0.130141907807875,-0.0151740542392891,1.5
"85",-0.0115905274571492,-0.0762096638295088,0.0239066272997385,-0.00841347084172697,1.5
"86",-0.181932614799585,-0.0689314480400467,-0.133568336760953,-0.0186147730161874,1.5
"87",0.195251713848863,-0.0690607104947522,0.220965936235751,-0.0016566216985774,1.5
"88",0.134288649621406,-0.0591899320518344,0.113800767830448,0.00519543297727259,1.5
"89",-0.0839280080197075,-0.0515666301444045,-0.060775764265604,-0.0207625503361641,1.5
"90",0.0843034656197246,-0.0253879141910618,0.0677172544497931,0.0012165084829902,1.5
"91",0.130283343320937,0.0164358732372928,0.0449292528451681,0.00263398070999579,1.5
"92",0.023845716705222,-0.0214367572436642,0.00764048417174312,0.0143674468142382,1.5
"93",0.0446611640657267,0.000854601967603119,0.0160095181740477,-0.00213423828210216,1.5
"94",0.0457126252423389,-0.108322362875611,0.0861046168428626,-0.0178179581532505,1.5
"95",0.228665312230203,-0.00594981727420357,0.149782522553502,0.0561667896499953,1.5
"96",0.0091129662005916,-0.0313273858952479,0.0509569621348602,-0.00125704792144847,1.5
"97",0.208903216424851,-0.00846306544582276,0.10523013496039,-0.020489232740611,1.5
"98",0.115407727399268,-0.0361499100539538,0.137005038850382,-0.014024511742019,1.5
"99",0.243752561593939,-0.0405234121898107,0.153297247877568,-0.0030505524491553,1.5
"100",-0.106339530351956,-0.0133488388384869,-0.084526685513494,-0.0208376627047157,1.5
