"","if.bias","pi.bias","if2.bias","pi2.bias","delta"
"1",-0.0111290909022308,-0.0536800804932247,-0.00254198207282413,0.0200435415903152,3
"2",-0.243531694202909,-0.0749507600343576,-0.152777287028605,0.025981131562825,3
"3",-0.154321874765931,-0.0846809505963065,-0.0463296816396352,-0.00241869185265187,3
"4",0.221447518628208,-0.110907906987678,0.124629292102257,-0.0227020778455444,3
"5",0.0363681832064683,-0.0579070842198819,0.0666523892240539,0.0355056876539895,3
"6",0.20467520409485,-0.043822308327546,0.0768788542009863,0.00387553156966956,3
"7",-0.334737463195195,-0.0315076195587736,-0.205970639023799,0.0134530936390657,3
"8",-0.0707129776871661,-0.0786127132485046,-0.0804017034462192,-0.00451251975603991,3
"9",0.468431721439229,-0.0514541001982483,0.16220539501883,-0.00312844527493518,3
"10",-0.156905431870657,-0.060831876734774,-0.0671870390032356,0.0153096957250053,3
"11",0.193770057525865,-0.0396163906807969,0.0256298226578824,0.0277586138638837,3
"12",-0.130909717130041,-0.0682916065107623,0.0509300498809409,0.0178385975755064,3
"13",0.0337732731953777,-0.154545487288332,0.0940276803946951,-0.0457335195001509,3
"14",0.136507799928599,-0.0613614189677875,-0.00794598897103513,-0.00362707207958417,3
"15",-0.150512620945695,-0.0503214844405835,-0.164402176295653,-0.00468804038111443,3
"16",0.087413313973518,-0.0300274869989456,0.11464666759515,0.015457035462247,3
"17",0.18239015992055,-0.0588701224557303,0.0337660828930832,-0.0236670921226274,3
"18",0.0119902407858913,-0.0507563047538291,0.0913138858243152,-0.000915578264533888,3
"19",0.0571259778279297,-0.0181956987445495,0.150718494665422,0.0211980133904176,3
"20",-0.0335982473279823,-0.001729879689916,0.0370538688914784,0.0507136373197753,3
"21",0.298543147304436,-0.0912850725726939,0.222129885536369,0.000376259676219126,3
"22",0.135168969542784,-0.0527365269041213,0.0954754510421754,0.0184196364410694,3
"23",0.0822277076092102,-0.0564241136390295,0.0312166764874773,-0.0305444940184827,3
"24",0.117121656384346,-0.0911560880057358,0.0504083056708498,-0.00390254911500133,3
"25",-0.182261017968724,-0.0608286454386556,-0.119825289966243,0.0387285681162812,3
"26",0.163366736590293,-0.0830877146439772,0.154869793276838,0.0180196826289174,3
"27",-0.0977781435734674,-0.0613452461431012,-0.0708057317062581,-0.0207095532412216,3
"28",-0.120950764831354,-0.0821025746695522,0.00841702779623611,-0.0273927094313395,3
"29",-0.0548414880876262,-0.0587864343828559,-0.0371268513172518,0.00916702809047512,3
"30",0.066079843368233,-0.0629576480409142,0.0182077297146181,0.00012289353333065,3
"31",-0.182151248673411,-0.0751244287546847,-0.158796798871351,0.0196901994228948,3
"32",-0.184386752568258,-0.0825929098763901,-0.117924963804707,-0.0123452766395145,3
"33",0.104631762234376,-0.12364250172593,0.0310086945066865,-0.00261148143521217,3
"34",0.0917603187836495,-0.102199540437851,0.122370541223063,-0.014143893301859,3
"35",0.0749505751175346,-0.0876968979143462,0.0220649104669129,-0.0245888664320807,3
"36",-0.0589542989768128,-0.0560178930290726,-0.0922395425234058,-0.00850320580394776,3
"37",0.10337136034376,-0.0888582018742519,0.101192288229455,0.0131466989392367,3
"38",-0.260024689144682,-0.0700498999972166,-0.0784270387102762,-0.0197589833977183,3
"39",-0.275934226647656,-0.0671112915464724,-0.148541495731461,-0.00112308919755853,3
"40",-0.0513857501218082,-0.0484928752668469,-0.0828094439108584,-0.00393087855900183,3
"41",0.164613254046303,-0.0741667449308838,0.158953637359656,0.0198323318905729,3
"42",0.0808563628381527,-0.0293084991662916,-0.034860104129582,0.0263246913969162,3
"43",0.10468397755254,-0.0884897566701189,-0.00363761906430661,-0.0175754092493079,3
"44",0.0603043612161799,-0.0719973380246974,0.0744302065547102,-0.00890981890745745,3
"45",-0.221278299347762,-0.0832035337930379,-0.0979969505594131,-0.0116946417256264,3
"46",0.0136129954008517,-0.0704879086324782,-0.0250995792444623,0.0076793438707399,3
"47",-0.057720673498715,-0.0753059631137504,-0.0689713293353365,-0.0239251937933057,3
"48",0.0695084232910415,-0.0757957535584243,0.0277557998943622,-0.00436578346597105,3
"49",-0.0378619377701773,-0.0494220965945884,0.0844269562764294,0.0151040774746616,3
"50",0.225814140323435,-0.0886823299970211,0.184039801061593,-0.00653669094145006,3
"51",0.203309080988347,-0.0409391208637733,0.117429772264301,0.00536129503030693,3
"52",0.0762370905238395,-0.0859509212356431,-0.00622851866492532,0.000798496511003801,3
"53",-0.0506076557438782,-0.0579930438528458,-0.0501088978298456,0.00952297284293576,3
"54",0.140813872786866,-0.0555507425622692,0.0319872863282488,0.0143401954070352,3
"55",0.257013730773461,-0.050877415061692,0.126823854346628,-0.0145099341511339,3
"56",-0.0942343467429175,-0.065097687591971,-0.106034201304475,-0.0041804998038344,3
"57",-0.128890955259668,-0.0597735005036373,-0.208109488081675,0.000919737492224161,3
"58",0.0127752883734624,-0.082759132265204,0.0178728178311872,-0.0133018262439666,3
"59",0.277150602100101,-0.0357546076220984,0.188125064414885,0.00197708481897544,3
"60",0.197016650149063,-0.08543039074232,0.183475088148206,0.0162545470891154,3
"61",0.059738315434243,-0.0646037635467489,0.0643004001756023,-0.0113403152297443,3
"62",0.0543777852579809,-0.0710351393297673,0.0189300573456043,0.00221718009984021,3
"63",0.291334932663966,-0.0618174868932988,0.12218883481882,0.0010383044579564,3
"64",-0.149754291618177,-0.051137956397286,-0.00558870757149443,0.0172654086527747,3
"65",0.0760909257489421,-0.0819472985031663,0.0257651448869687,0.0184451889726404,3
"66",0.311716521595202,-0.105445169234366,0.150762789521768,-0.0394110745182885,3
"67",0.157473501290077,-0.0688775195106086,0.148322095805332,-0.0150068129895862,3
"68",-0.0057646261258526,-0.0862722885381981,-0.101052872890191,0.00229195920714973,3
